RecallID,Title,RecallDate,LastPublishDate,Hazard,Manufacturer,InjuryCount,URL
4056,Cybex International Inc. Recalls Treadmills Previously Repaired Due to Fire Hazard,2007-10-23T00:00:00,2014-05-23T00:00:00,"During repairs associated with the October 8, 2003 recall, wire nuts were installed improperly, causing the treadmills to overheat and posing a fire h","Cybex International, Inc., of Medway, Mass.",1,https://www.cpsc.gov/Recalls/2008/Cybex-International-Inc-Recalls-Treadmills-Previously-Repaired-Due-to-Fire-Hazard
4054,"Game Pieces Sold with ""Cars"" Backpacks Recalled By Global Design Concepts; Detached Magnets Pose Aspiration and Intestinal Hazards",2007-10-23T00:00:00,2014-05-23T00:00:00,"Small magnets inside the four game pieces that were sold with the ""Cars"" backpack can fall out of their plastic enclosure. Magnets found by young chil",Unknown,1,https://www.cpsc.gov/Recalls/2008/Game-Pieces-Sold-with-Cars-Backpacks-Recalled-By-Global-Design-Concepts-Detached-Magnets-Pose-Aspiration-and-Intestinal-Hazards
4534,Home Automation Inc. Recalls Wireless Receivers Due to Failure to Receive Security Signal,2007-10-23T00:00:00,2014-05-23T00:00:00,"If the receiver loses power, it could fail to receive the signal from transmitters monitoring for intrusion detection in a property and place the secu","Home Automation Inc., New Orleans, La.",1,https://www.cpsc.gov/Recalls/2008/Home-Automation-Inc-Recalls-Wireless-Receivers-Due-to-Failure-to-Receive-Security-Signal
4055,Reynolds Recalls Bicycle Forks Due to Fall Hazard,2007-10-23T00:00:00,2014-05-23T00:00:00,"The fork tips could separate from the fork legs, causing the wheel to come loose from the fork while riding. This could pose a serious fall hazard to ","MacLean Quality Composites, d.b.a. Reynolds, of We",1,https://www.cpsc.gov/Recalls/2008/Reynolds-Recalls-Bicycle-Forks-Due-to-Fall-Hazard
4057,Ski Boards Recalled by Line Skis Due to Fall Hazard from Binding Failure,2007-10-23T00:00:00,2014-05-23T00:00:00,"Screws installed improperly can cause the bindings to come loose or pull off the ski board during use, causing the skier to lose control or fall and s","Line Skis, of Seattle, Wash.",1,https://www.cpsc.gov/Recalls/2008/Ski-Boards-Recalled-by-Line-Skis-Due-to-Fall-Hazard-from-Binding-Failure
4532,ATVs Recalled By KTM North America Due to Brake Failure,2007-10-22T00:00:00,2014-05-23T00:00:00,The rear brake caliper support can crack; this could result in the potential for a loss of the use of the rear brake and subsequently lead to an accid,Unknown,1,https://www.cpsc.gov/Recalls/2008/ATVs-Recalled-By-KTM-North-America-Due-to-Brake-Failure
4533,Collegiate Pacific Recalls Power Packs for Portable Team Hydration Units Due to Injury Hazard,2007-10-22T00:00:00,2014-05-23T00:00:00,"Charging the battery inside the hydration unit's power pack box can result in excessive gas buildup, which can burst the lid of the power pack box off","Collegiate Pacific, of Farmers Branch, Texas",1,https://www.cpsc.gov/Recalls/2008/ATVs-Recalled-By-KTM-North-America-Due-to-Brake-Failure1
4052,Additional Injuries Prompt Re-announcement of Sportsstuff Recall of Air Pumps,2007-10-18T00:00:00,2014-05-23T00:00:00,"The air pumps can overheat and explode during use, posing a risk of lacerations.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Additional-Injuries-Prompt-Re-announcement-of-Sportsstuff-Recall-of-Air-Pumps
4051,Kong Maxx Ladder Stands Sold at Gander Mountain Recalled Due to Fall Hazard,2007-10-18T00:00:00,2014-05-23T00:00:00,"The ladder stands can become unstable while in use, causing the user to fall. The addition of one ladder section to the stand makes the platform furth","Gorilla Inc., of Flushing, Mich.",1,https://www.cpsc.gov/Recalls/2008/Kong-Maxx-Ladder-Stands-Sold-at-Gander-Mountain-Recalled-Due-to-Fall-Hazard
4050,Payless ShoeSource Recalls Girls' Boots Due to Fall Hazard,2007-10-18T00:00:00,2014-05-23T00:00:00,"The guitar-shaped zipper pulls on each boot can interlock while a child is walking, causing the child to trip and fall.","Payless ShoeSource Inc., of Topeka, KS",1,https://www.cpsc.gov/Recalls/2008/Payless-ShoeSource-Recalls-Girls-Boots-Due-to-Fall-Hazard
4053,The Gymboree Corp. Recalls Toy Swords Due to Breakage and Laceration Hazard,2007-10-18T00:00:00,2014-05-23T00:00:00,"The swords can break, creating a sharp point, which poses a laceration hazard to consumers.","The Gymboree Corp., of San Francisco, Calif.",1,https://www.cpsc.gov/Recalls/2008/The-Gymboree-Corp-Recalls-Toy-Swords-Due-to-Breakage-and-Laceration-Hazard
4049,Albert's Recalls Halloween Skull Pails Due to Violation of Lead Paint Standard,2007-10-17T00:00:00,2014-05-23T00:00:00,"The surface paint on the eyes, nose, and teeth of the skull contains excessive levels of lead, violating the federal lead paint standard.","R.L. Albert & Son, of Greenwich, Conn.",1,https://www.cpsc.gov/Recalls/2008/Alberts-Recalls-Halloween-Skull-Pails-Due-to-Violation-of-Lead-Paint-Standard
4048,Antioch Publishing Recalls Additional Bookmarks Due to Violation of Lead Paint Standard,2007-10-17T00:00:00,2014-05-23T00:00:00,"Paint on the clip of the bookmarks contains excessive levels of lead, which violates the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Antioch-Publishing-Recalls-Additional-Bookmarks-Due-to-Violation-of-Lead-Paint-Standard
4531,Deere & Company Recalls Utility Vehicles Due to Injury Hazard,2007-10-17T00:00:00,2014-05-23T00:00:00,"The brake calipers in the front of the utility vehicles may have been installed incorrectly, causing the vehicle to pull to one side during braking. T","Deere & Company, of Moline, Ill.",1,https://www.cpsc.gov/Recalls/2008/Deere--Company-Recalls-Utility-Vehicles-Due-to-Injury-Hazard
4046,Dunkin' Donuts Recalls Glow Sticks Due to Choking and Strangulation Hazards,2007-10-17T00:00:00,2014-05-23T00:00:00,"The recalled glow sticks are not properly labeled to warn consumers that the cap and lanyard can detach, posing a choking hazard. Additionally, the la",Unknown,1,https://www.cpsc.gov/Recalls/2008/Dunkin-Donuts-Recalls-Glow-Sticks-Due-to-Choking-and-Strangulation-Hazards
4047,Guidecraft Inc. Recalls Children's Puppet Theaters Due to Violation of Lead Paint Standard,2007-10-17T00:00:00,2014-05-23T00:00:00,"Surface paints on the puppet theater's wooden panels contain excessive levels of lead, violating the federal lead paint standard.","Guidecraft Inc., of Englewood, N.J.",1,https://www.cpsc.gov/Recalls/2008/Guidecraft-Inc-Recalls-Childrens-Puppet-Theaters-Due-to-Violation-of-Lead-Paint-Standard
4529,Plow & Hearth Recalls Aluminum Chimeneas Due to Fire and Burn Hazards,2007-10-17T00:00:00,2014-05-23T00:00:00,"A design flaw can cause the aluminum on the chimeneas to catch fire or melt under high temperatures, posing fire and burn hazards.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Plow--Hearth-Recalls-Aluminum-Chimeneas-Due-to-Fire-and-Burn-Hazards
4044,Formula Brake USA Recalls Disc Brakes for Bicycles Due to Risk of Failure,2007-10-16T00:00:00,2014-05-23T00:00:00,"The brake's hand lever can separate, resulting in loss of braking. This can cause the rider to lose control of the bicycle, posing a risk of injury to","Formula SRL, of Italy",1,https://www.cpsc.gov/Recalls/2008/Formula-Brake-USA-Recalls-Disc-Brakes-for-Bicycles-Due-to-Risk-of-Failure
4045,Huffy Recalls Bicycles Due To Cranks Falling Off; Riders Can Lose Control of Bike,2007-10-16T00:00:00,2014-05-23T00:00:00,"The bicycle crank can unexpectedly come off, causing the rider to lose control, fall and suffer serious injuries.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Huffy-Recalls-Bicycles-Due-To-Cranks-Falling-Off-Riders-Can-Lose-Control-of-Bike
4521,Procycle Group Inc. Recalls Bicycles Due to Fall Hazard,2007-10-16T00:00:00,2014-05-23T00:00:00,"The head tube can detach from the rest of the frame, posing a fall hazard to consumers.","Procycle Group Inc., of Quebec, Canada",1,https://www.cpsc.gov/Recalls/2008/Procycle-Group-Inc-Recalls-Bicycles-Due-to-Fall-Hazard
4519,Yamaha Recalls Snowmobiles Due to Risk of Injury and Death from Steering Problem,2007-10-16T00:00:00,2014-05-23T00:00:00,"Snow and ice stuck around the steering idler arm can cause a loss of steering ability, posing a risk of injury and death to drivers and passengers.","Yamaha Motor Corporation U.S.A., of Cypress, Calif",1,https://www.cpsc.gov/Recalls/2008/Yamaha-Recalls-Snowmobiles-Due-to-Risk-of-Injury-and-Death-from-Steering-Problem
4515,Collections Etc. Inc. Announces Recall of Double Hammocks Due to Fall Hazard,2007-10-12T00:00:00,2014-05-23T00:00:00,"The wooden rods at the head and foot of the hammock used to extend the fabric can break, causing the hammock to collapse and the user to fall to the g","Transfar International Corp., of Taipei, Taiwan",1,https://www.cpsc.gov/Recalls/2008/Collections-Etc-Inc-Announces-Recall-of-Double-Hammocks-Due-to-Fall-Hazard
4505,"Fisher Controls International, Inc. Recalls Gas Regulators For Leak Hazard",2007-10-12T00:00:00,2014-05-23T00:00:00,"Gas can leak from a regulator's flanges when flange screw heads break, posing a fire or explosion hazard to consumers.","Fisher Controls International (FCI), of McKinney, ",1,https://www.cpsc.gov/Recalls/2008/Fisher-Controls-International-Inc-Recalls-Gas-Regulators-For-Leak-Hazard
4042,J.C. Penney Recalls Shag Rugs Due to Fire Hazard,2007-10-12T00:00:00,2014-05-23T00:00:00,"The rugs fail to meet federal standards for flammability and could ignite, posing a risk of fire and burn injuries to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2008/JC-Penney-Recalls-Shag-Rugs-Due-to-Fire-Hazard
4043,Ross Stores Recalls Turtle Sprinklers Due to Laceration Hazard,2007-10-12T00:00:00,2014-05-23T00:00:00,"The turtle's body can fill with water, causing it to crack or explode, posing a laceration hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Ross-Stores-Recalls-Turtle-Sprinklers-Due-to-Laceration-Hazard
4037,Bendable Dinosaur Toys Recalled by Kipp Brothers for Excessive Lead,2007-10-11T00:00:00,2014-05-23T00:00:00,The recalled toys pose a risk of lead exposure to young children.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Bendable-Dinosaur-Toys-Recalled-by-Kipp-Brothers-for-Excessive-Lead
4038,Cracker Barrel Old Country Store® Recalls Travel Art Sets Due to Violation of Lead Paint Standard,2007-10-11T00:00:00,2014-05-23T00:00:00,The surface paint on the zipper pull of the lap desk contains lead in excess of the federal lead paint standard.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Cracker-Barrel-Old-Country-Store-Recalls-Travel-Art-Sets-Due-to-Violation-of-Lead-Paint-Standard
4498,Flaghouse Inc. Recalls Kidnastics Balance Beams Due to Violation of Lead Paint Standard,2007-10-11T00:00:00,2014-05-23T00:00:00,"Surface paint on the balance beam contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Flaghouse-Inc-Recalls-Kidnastics-Balance-Beams-Due-to-Violation-of-Lead-Paint-Standard
4041,J.C. Penney Recalls Breyer Stirrup Ornaments Due to Violation of Lead Paint Standard,2007-10-11T00:00:00,2014-05-23T00:00:00,"Surface paints on the ornaments contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/JC-Penney-Recalls-Breyer-Stirrup-Ornaments-Due-to-Violation-of-Lead-Paint-Standard
4040,J.C. Penney Recalls Deluxe Art Sets Due to Violation of Lead Paint Standard,2007-10-11T00:00:00,2014-05-23T00:00:00,"Surface paint on the outside of the wooden box contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/JC-Penney-Recalls-Deluxe-Art-Sets-Due-to-Violation-of-Lead-Paint-Standard
4039,J.C. Penney Recalls Disney™ Winnie-the-Pooh Play Sets Due to Violation of Lead Paint Standard,2007-10-11T00:00:00,2014-05-23T00:00:00,"Surface paints on the play sets contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/JC-Penney-Recalls-Disney-Winnie-the-Pooh-Play-Sets-Due-to-Violation-of-Lead-Paint-Standard
4036,Riddell Recalls Collectible Mini Racing Helmets Due to Violation of Lead Paint Standard,2007-10-11T00:00:00,2014-05-23T00:00:00,"Surface paints on the recalled helmets contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Riddell-Recalls-Collectible-Mini-Racing-Helmets-Due-to-Violation-of-Lead-Paint-Standard
4031,Christmas Tree Shops Recalls Glitter Candles Due to Fire Hazard,2007-10-09T00:00:00,2014-05-23T00:00:00,"The candle's exterior glitter coating can ignite, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Christmas-Tree-Shops-Recalls-Glitter-Candles-Due-to-Fire-Hazard
4033,Fluorescent Ceiling Light Fixtures Sold Exclusively at Home Depot Recalled by Lithonia Lighting Due to Shock Hazard,2007-10-09T00:00:00,2014-05-23T00:00:00,"A wire inside the light fixture could be loose, posing an electrical shock hazard to consumers.","Suzhou Powerhouse Co. Ltd., of China",1,https://www.cpsc.gov/Recalls/2008/Fluorescent-Ceiling-Light-Fixtures-Sold-Exclusively-at-Home-Depot-Recalled-by-Lithonia-Lighting-Due-to-Shock-Hazard
4035,Kahoot Products Inc. Recalls Cub Scouts Totem Badges Due to Violation of Lead Paint Standard,2007-10-09T00:00:00,2014-05-23T00:00:00,"The surface paints on the badges contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Kahoot-Products-Inc-Recalls-Cub-Scouts-Totem-Badges-Due-to-Violation-of-Lead-Paint-Standard
4034,Starbucks Recalls Children's Plastic Cups Due to Choking and Laceration Hazards,2007-10-09T00:00:00,2014-05-23T00:00:00,"If the cup is dropped, the colorful face on the cup can break off and leave small parts or sharp exposed edges that can pose a choking or laceration h",Unknown,1,https://www.cpsc.gov/Recalls/2008/Starbucks-Recalls-Childrens-Plastic-Cups-Due-to-Choking-and-Laceration-Hazards
4032,Toshiba Recalls AC Adapters sold with Portable DVD Players Due to Burn Hazard,2007-10-09T00:00:00,2014-05-23T00:00:00,"The AC adapters can fail, causing the portable DVD player to overheat, posing a burn hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Toshiba-Recalls-AC-Adapters-sold-with-Portable-DVD-Players-Due-to-Burn-Hazard
4029,P3 International Recalls IonizAir™ Air Purifiers Due to Risk of Fire,2007-10-05T00:00:00,2014-05-23T00:00:00,"The air purifier's cartridge can overheat, posing a risk of fire.","Leaven Enterprise Co., of Taiwan",1,https://www.cpsc.gov/Recalls/2008/P3-International-Recalls-IonizAir-Air-Purifiers-Due-to-Risk-of-Fire
4030,Razor USA Recalls E300 Electric Scooters; Handlebars Can Detach Causing Loss of Control,2007-10-05T00:00:00,2014-05-23T00:00:00,A weld can break causing the handlebar to detach. This can cause the rider to lose control and fall from the scooter.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Razor-USA-Recalls-E300-Electric-Scooters-Handlebars-Can-Detach-Causing-Loss-of-Control
4027,Antioch Publishing Recalls Bookmarks and Journals Due to Violation of Lead Paint Standard,2007-10-04T00:00:00,2014-05-23T00:00:00,"Paint on the spiral metal bindings of the journals, clip of the bookmarks and the clear coating on the marquis bookmarks and bracelets contain excessi",Unknown,1,https://www.cpsc.gov/Recalls/2008/Antioch-Publishing-Recalls-Bookmarks-and-Journals-Due-to-Violation-of-Lead-Paint-Standard
4025,"CKI Recalls Children's Decorating Sets Due to Violation of Lead Paint Standard; Sold Exclusively at Toys ""R"" Us",2007-10-04T00:00:00,2014-05-23T00:00:00,"Surface paint on the back of the recalled mirror contains excessive levels of lead, violating the federal lead paint standard.","CKI Toys, of Hong Kong",1,https://www.cpsc.gov/Recalls/2008/CKI-Recalls-Childrens-Decorating-Sets-Due-to-Violation-of-Lead-Paint-Standard-Sold-Exclusively-at-Toys-R-Us-
4024,Dollar General Recalls Tumblers Due to Violation of Lead Paint Standard,2007-10-04T00:00:00,2014-05-23T00:00:00,"Surface paint on the center of the eyes of some of the cups can contain high levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Dollar-General-Recalls-Tumblers-Due-to-Violation-of-Lead-Paint-Standard
4023,Eveready Battery Co. Recalls Toy Flashlights Due to Violation of Lead Paint Standard,2007-10-04T00:00:00,2014-05-23T00:00:00,"Surface paints on the leather strap attached to the medallion squeeze light contain excessive levels of lead, violating the federal lead paint standar",Unknown,1,https://www.cpsc.gov/Recalls/2008/Eveready-Battery-Co-Recalls-Toy-Flashlights-Due-to-Violation-of-Lead-Paint-Standard
